id,title,problem,idea,impact,agree,disagree
154,"縫合大新竹的教育資源裂谷","新竹縣市因科技產業導致的人口結構與財政差異，正快速複製在教育現場。竹北市等核心都會區，因人口高速移入，面臨學校總量不足、「班班爆滿」的壓力，硬體建設疲於奔命。然而，在城市的另一端偏鄉地區，卻面臨著校舍老舊、數位設備落後、師資流動率高、文化刺激不足的困境。","推動「跨區數位共學計畫」： 利用新竹的科技優勢，由核心區的重點學校開設線上直播課程（如程式設計、外語、科學專題），讓偏鄉學生能突破地理限制，與市區學生同步學習、互動。","讓每一位在新竹成長的孩子，無論身處何處，都能享有均等、優質的教育資源與機會，打破因「地段」而決定學習成就的宿命",0,0
143,"大眾運輸刷卡不方便","搭公車的時候有時手上會拿很多東西導致刷電子票證不方便，同時也會擔心拿電子票證的速度太慢擋住後面排隊的隊伍，行動不便的長者可能也會有類似的問題。","可能可以把刷卡機放置車輛中間，讓乘客可以入座後再刷卡。","目標讓長者以及一些行動不便的人不會因為刷卡的問題抗拒搭乘大眾運輸。",0,1
142,"城市通勤新視角：安全、順暢、個人化","新竹目前交通資訊如天氣、施工、車禍、公車延誤等分散於各平台，使用者需頻繁切換，降低效率。現有導航亦缺乏針對自行車的即時安全建議，如避開積水或事故路段。以新竹為例，行人與自行車等路權弱勢族群常受臨時路況影響而受阻，常與通勤途中才發現道路封閉與施工。","我們的平台將整合多元交通資訊，例如交通局、氣象署等，建立高可信度即時資料庫，再提供即時路況、施工及危險提醒；並結合使用者回報與社群獎勵機制，促進資訊共享與互助。","1交通安全提升：即時掌握施工與封路資訊，減少突發事故與擁堵，且回報資訊可作為市府交通決策與維修優先順序的參考依據。 2個人化出行體驗：根據偏好（路線、地點、通勤習慣）提供更精準安全導航。 3市民共創平台：結合回報任務與獎勵，促進在地居民主動維護城市資訊，並串聯在地商家、藝術家與公民參與，強化社區歸屬感與城市形象。",1,2
147,"可以有藝術家媒合空間的資源在，更多讓藝術家進駐的空間，在裡面創作，結合需要地方創生的地方，讓在地活化。","新竹近年積極推動地方創生與文化再生，但在城市發展與產業轉型的過程中，文化創意能量的分布仍極為集中，多數藝術與展演活動仍聚焦於市區，如新竹市美術館、鐵道藝術村等。相對地，新竹縣內許多鄉鎮（如北埔、峨眉、橫山、關西等）雖擁有豐富的歷史脈絡與自然景觀，卻因人口外移、產業凋零及空間閒置，文化生命逐漸式微，缺乏持續的創意注入與青年返鄉誘因。 現有的藝術駐村資源在地分布稀少，且多屬短期性活動，未能與地方社群形成長期連結。許多創作者希望在地方深耕，卻因缺乏空間、資源與媒合平台，而無法落地實踐。同時，地方居民也期待透過藝術重新詮釋在地價值，讓舊有建築或場域再被看見，卻不知如何與藝術圈接軌。","可以推動「新竹藝術家媒合與進駐空間計畫」，建立藝術創作、地方再生與社區共榮的實踐模式。 藝術家可申請三至十二個月進駐，計畫期間須提出與地方連結的創作方案，例如：以峨眉湖、香山濕地、內灣鐵道為主題進行創作，或與當地學校、農民、青創團體共創作品。每年舉辦「新竹駐地藝術成果展」，串連縣市不同區域的創作能量，形成藝術路線與觀光亮點。 在資源配套上，提供創作補助、住宿支持與交通津貼，並邀請地方青年擔任駐地協力員，協助社區溝通與展演推廣。 長期目標是讓藝術與地方生活緊密結合，讓新竹不僅是科技城，也成為「藝術共生之城」——在山與海之間，讓創作與土地共生，重新被看見。","讓創作和藝術不只存在於畫廊或展館，而能深入鄉鎮與社區，與日常生活共生。透過藝術家媒合與進駐空間的推動，目標在於建立一個長期而有生命力的文化生態系，讓藝術成為地方再生的核心力量。 在願景層面上，計畫希望達成三個方向： 首先，讓藝術走進地方——讓藝術家能在北埔、橫山、峨眉、香山等地駐點創作，從在地故事、產業與自然中尋找靈感，將藝術轉化為能被居民共感的語言。 其次，促進地方與青年的再連結——許多離開家鄉的新竹青年，因缺乏就業與文化機會而難以返鄉。透過此計畫，可創造文化工作與協作機會，讓青年在藝術實踐中重新認識自己的土地。 在社會層面上，藝術家的進駐，能帶來外部視野與創意刺激，讓地方居民重新看見家鄉的價值，並促進社區凝聚力；同時，文化活動與展演將吸引旅客與媒體關注，帶動地方觀光與小型經濟循環。 更深層的影響是，藝術能重新形塑地方的自我敘事。當創作與生活融合，藝術不再是少數人的專利，而是每個人日常的一部分。新竹將不僅是一座以科技聞名的城市，也是一個充滿文化溫度與人文想像的「創作之地」。",0,0
153,"新竹的伴手禮在哪裡?","每次想從新竹買伴手禮去給同事，除了貢丸就無太多選擇，我都送了好幾年的貢丸和魚丸了，到底還有什麼伴手禮？","當其他的城市都在發展內部各區的特色時，我實在想不出新竹有什麼分區的特色或伴手禮，建議市府可以盤點一下，有系統地扶植店家，並作成觀光地圖，加強行銷。","我希望新竹不要再只給人米粉、貢丸、竹塹餅這些伴手禮的印象了，更多元才能更吸引遊客。",0,0
156,"新竹才不是沙漠","大家都說新竹的美食是麥當勞，但其實有很多隱藏小吃、甜點店，另外希望可以挖掘景點，讓新竹也有觀光客，在地人不再只是「不是在去巨城的路上，就是在巨城」","建立新竹專屬APP，彙整社群媒體推薦好吃、好玩的地方，並提供市民評價","促進觀光產業，使外地人提到新竹時，有除了竹科外的印象",0,1
155,"新竹洗公車日","新竹多數的公車都很臭又很髒，設備也很舊","定期為公車進行內部清潔或至少換個設備吧，有些連顯示面板都用膠帶貼 超慘","增加民眾搭乘大眾交通運輸的意願，進而減少塞車機會",0,0
157,"新竹青年幸福感提升計畫","新竹擁有全台最年輕、教育程度最高的城市族群之一，卻普遍感到城市歸屬感不足，青年普遍覺得新竹是工作的城市，而非生活的城市，此外，求學、就業與房價壓力也導致心理健康問題年輕化，焦慮與倦怠感升高。這種心理與社會的「隱性貧窮」逐漸侵蝕青年活力，也削弱了城市的創造力。","心靈補給站計畫：把心理健康照護從醫療院所擴展到公共空間，像公園、圖書館這些日常場所。政府目前有心理健康中心，但都屬於醫療體系，年輕人不會主動接近，而補給站以藝術、音樂、自然活動吸引青年，提供非正式、無壓力的心理支持。 城市幸福挑戰賽：評價標準不是商業價值或技術創新，而是幸福感與社會連結的改善。政府常舉辦黑客松或創新競賽，但較少關注社會情感與城市氛圍的改善，這項挑戰賽則強調青年如何讓城市更有溫度。","讓新竹成為台灣首座以「青年心理健康與社會連結」為核心的活力城市，讓青年在此不僅是生產力的象徵，更是情感與創造力的能量來源。透過營造兼具共感與療癒的城市環境，讓新竹不只是工作的場所，而是一個能讓青年感受歸屬與幸福的生活場域，同時預防心理健康惡化、減少孤獨世代的形成，打造出一座兼具科技與溫度的城市。",0,0
159,"夜光新竹","想讓理工氣質強的新竹，透過「光」「影」的設計，重新被看見、被感受。","用光影設計改造老街、護城河與海岸線夜景，設置互動燈光、投影藝術。","吸引更多外地遊客前來",1,0
158,"新竹為高科技城市，許多新生家庭在此誕生，因此幼兒的教育導向菁英式的教育，升學掛帥的主義下新竹為高科技城市，許多新生家庭在此誕生，因此幼兒的教育導向菁英式的教育，如何落實母語教育的推動與復甦","新竹為高科技城市，許多新生家庭在此誕生，因此幼兒的教育導向菁英式的教育，升學掛帥的主義下新竹為高科技城市，許多新生家庭在此誕生，因此幼兒的教育導向菁英式的教育，如何落實母語教育的推動與復甦？","應該在地方成立地方創生團隊，並且以地方創生團隊的凝聚力跟向心力，帶領人民認識新竹市這個美好歷史的城市，擁有閩南台語外籍等不同母語在此落地生根的文化，更有更多歷史的文化與記憶，都是需要被傳承與及承載的，因此倚靠地方創生團隊在地凝聚所有的新竹市民，讓新竹市民可以因為地方創生團隊進而學到所謂的母語，甚至是認識新竹市真正的歷史與人文，以復甦當地的歷史文化，甚至是母語。","期盼喚醒新竹市所有人的母語，珍惜自己母語學習的機會，並且提升母語教育的環境，而讓教育並非以升學掛帥為主，也讓學習是永無止境從幼到老都是可以學習的。",1,0
150,"市民融入城市規劃","覺得市民互動度不夠","可以規劃一個區域，讓市民大小朋友，可以發揮創意，每個人都可以是城市規劃設計師，增加互動性，城市與市民間的融洽，增加向心力","期望透過多元化互動達到市民對新竹的認同與歸屬感",0,0
144,"美感新竹・好日好生活","新竹市作為科技重鎮，正面臨城市發展與生活品質失衡的挑戰。具體問題包括：街景雜亂（老舊建築、參差不齊的招牌、閒置角落）、公共空間不友善（人行道受阻、綠地零散）、舊城區活力衰退，以及公共設施視覺混亂（標誌、電箱、纜線盤據）。這些問題不僅影響市容，更降低了市民的居住幸福感與光榮感。","本提案主張採用整合性的美感治理方針，從「點、線、面」進行改造： 點：街角美感微整形：透過提供補助與設計資源，鼓勵社區與店家改造立面與招牌，並將閒置角落轉化為藝術牆或小花園。 線：綠意漫步廊道：串聯公園綠地，拓寬整建人行道，增加街道家具，打造連貫、舒適的綠色步行網絡。 面：藝術轉動舊城區：引入藝術家駐村、舉辦藝術季，為歷史街區注入當代文化能量，活化舊城。 體：減法美學計畫：整合雜亂的公共設施與纜線，制定城市設計指引，以「簡化」為原則，提升整體視覺秩序。","此提案的願景，是將新竹市從「功能導向」的科技城市，升級為一座「科技與人文美感共融的宜居城市」。期望市民在日常生活中，處處能感受到美與舒適，無論是散步、購物或休閒，都能為自己所居住的環境感到自豪，讓「美感新竹」成為這座城市的鮮明印記。 提升市民認同與幸福感：透過環境優化與公民參與，凝聚社區意識，增強對城市的歸屬感。 促進健康與永續：友善的步行環境鼓勵綠色出行，改善公共衛生並降低碳排。 活化經濟與文化：美麗的街區與藝術活動能吸引觀光人潮，活絡在地商業，並創造文化創意產業的發展機會。 塑造現代化城市品牌：透過有秩序的市容與獨特的美學，強化新竹「智慧、宜居、有魅力」的城市形象，吸引人才駐留。",18,9
148,"大型活動可以跟史努比和蠟筆小新等知名卡通動漫人物合作","今年有跟三麗鷗、卡娜赫拉和航海王合作，希望未來可以跟史努比和蠟筆小新等知名卡通動漫人物合作。","希望未來大型活動都可以和知名卡通動漫人物合作。","增加活動參加人潮。",1,1
179,"青春市集","我覺得我們學校和新竹有很多有才華的同學，會畫畫、做手工、寫歌或種植物，但這些東西通常只能放在家裡，沒機會展示給別人看。如果能有地方讓我們分享作品，應該會很酷！","可以舉辦「青春市集」，讓國中、高中生可以擺攤賣自己做的手作、畫作、明信片或音樂表演。學校可以協助報名，市府提供場地（例如新竹公園或護城河周邊）。這樣不只是市集，也是一種學習機會，讓學生體驗創業與社交。","希望透過市集讓大家看到年輕人的創意，讓更多人支持我們的夢想。同時也能讓城市變得更有活力、更有文化氣息。",46,44
168,"智慧回收站計畫——讓新竹更乾淨、環保又方便","目前新竹市許多公共場所（如公園、學區、夜市周邊）垃圾桶設置不足，導致垃圾亂丟、回收物混雜的情況嚴重。即使市府推動垃圾分類多年，仍有不少居民反映「分類太麻煩」、「找不到回收桶」","在主要人潮地點設置「智慧回收站」，可自動辨識瓶罐、紙類、金屬等回收物，並以App或悠遊卡回饋積分（可兌換小禮或交通優惠）。同時搭配AI監控分析垃圾量與時段，優化清運效率。","讓新竹成為全台首個導入智慧回收系統的永續城市，減少垃圾污染、提升居民環保意識，並促進綠色科技與生活的結合。長期而言，也能成為其他城市參考的智慧城市典範。",0,0
161,"EASY GO 新竹志工整合平台：重建信任，賦 A.I. 能","台灣的志願服務正同時面臨三大危機，導致善意無法有效流通： 信任危機（社會安全網破洞） 詐騙集團利用 Facebook、LINE 等公開管道，發布「假招募、真詐騙」訊息，導致民眾因害怕而不敢行善，嚴重打擊公共信任。缺乏一個官方認證、安全可信的統一入口，是當前最迫切的問題。 效率危機（第一線行政內耗） 經我們實地訪談新竹市志推中心，現行作業高度依賴人工、電話與 LINE 進行媒合與管理。資訊零散、流程老舊，導致「資訊孤島」，讓督導人員疲於應付重複性行政工作 ，無法專注於更重要的志工關懷與服務創新。 永續危機（青年斷層與高流失率） 志工高齡化：學術研究顯示，台灣志工主力有 55% 為 55 歲以上人口 。 青年高門檻：訪談得知，12 小時的實體基礎訓練是阻礙青年加入的高牆。 惡性循環：研究證實，未領服務紀錄冊或服務未滿 1 年的新手志工（多為青年），在服務時遭遇的困難「顯著高於」資深志工 。高門檻導致高挫折，最終造成高流失率。","我們將打造一個由政府授權、A.I. 驅動的「EASY GO 志工整合平台」，一站式解決上述三大危機： 建立「官方信任入口」： 與新竹市政府合作，成為官方唯一認證的志工媒合平台。透過嚴格的「運用單位」審核制，從源頭杜絕詐騙，讓民眾能安心行善。 導入「A.I. 賦能行政」： 將繁瑣的人工作業數位化、自動化。提供志推中心專業後台，一鍵發布職缺、管理志工、自動統計數據，徹底解放第一線督導的人力 。 設計「青年友善路徑」： (1) 降低門檻：將 12 小時基礎訓練線上化 ，讓青年可彈性完成。 (2) 精準媒合：導入 AI 媒合，將青年的專業技能（如：程式、設計、行銷）與 NPO 需求配對，解決志工「專業能力不足」的痛點 ，創造高價值服務。","短期（黑客松）：成為優勝方案，並立即與新竹市志推中心、青年發展中心建立試辦合作，驗證 MVP (最小可行產品) 的價值。 中期（黑客松後 6 個月）：導入核心 AI 媒合功能，並將 12 小時基礎訓練成功線上化，青年註冊率提升 50%。 長期（黑客松後 1 年）：成為新竹市官方指定的唯一志工入口，並串聯企業 ESG 資源，建立一個「政府、NPO、企業、市民」四方共贏的「善意永續循環」。 對市民（志工）：提供一個安全、透明、高效的行善管道。青年能發揮所長，高齡者能找到歸屬，重建「信任」。 對組織（NPO）：讓志推中心等單位擺脫行政束縛，釋放寶貴人力，專注於服務品質的提升，提升「效率」。 對政府（社會）：杜絕志工詐騙，降低社會成本。並透過數據洞察，輔助推動「青銀共融」等政策，達成志願服務的「永續」。 最終，EASY GO 不只是一個網站，它將是新竹市的公共信任基礎設施，讓「行善」變得更簡單、更安全、更有效率。",1,0
176,"校園午餐減油減鹽計畫","我們每天都在學校吃午餐，有時候覺得味道太鹹或太油，吃久了其實對身體不好。班上也有同學說吃完飯會覺得口渴或胃不舒服。我們希望學校的午餐能更健康一點，讓大家吃得安心又有活力。","可以請營養師和學生一起討論菜單，讓我們了解食物怎麼搭配比較健康，也可以不定期舉辦「健康午餐週」，邀請同學票選最喜歡的健康菜色。還能用公告欄或海報介紹食材的營養知識，讓大家從小學會選擇健康飲食。","希望每個學生都能吃得開心、吃得健康，讓我們有更多體力去學習和運動。從學校開始推動健康飲食，也能影響家人一起注意飲食習慣，讓整個社區都變得更健康。",68,55
169,"綠色通勤日——推動新竹市每週一天低碳出行","新竹通勤車流量大，尖峰時段交通擁擠、空氣品質下降。許多上班族與學生表示，即使想騎車或搭公車，也因缺乏誘因與安全環境而放棄。","由市府與企業合作推動「綠色通勤日」，每週一天鼓勵民眾以步行、騎乘電動車、公車等低碳方式通勤。可提供公車免費搭乘、電動腳踏車租借折扣，或對參與企業給予ESG獎勵。","降低交通碳排、改善空氣品質，並強化新竹的永續形象。透過企業與市民共同參與，培養綠色生活文化，進而促進市區公共交通與微型交通的發展。",1,0
171,"音樂公園行動舞台","年輕表演者缺乏穩定演出平台。","在公園設置可預約的「街頭表演舞台」，搭配夜間燈光設計","活化公園空間，培養城市音樂文化。",53,52
178,"陪伴時光計畫—讓長輩不再一個人吃飯","社區裡有很多爺爺奶奶一個人生活，他們常常坐在公園長椅上發呆，有時候自己吃便當或到超商買東西，看起來有點孤單。我覺得他們應該也希望有人可以說說話或一起吃飯，可是年輕人和學生都很忙，幾乎沒時間陪伴他們。","我希望能有一個「陪伴時光計畫」，由學校或社區安排同學志工去陪老人家吃飯、聊天、教他們用手機拍照或聽音樂。也可以在週末舉辦「共餐日」，由學校提供場地、家長會或餐廳贊助食物，讓老人家和學生一起吃飯、玩桌遊、聊生活。","希望長輩能感受到被關心，也讓我們學生學會照顧和尊重年長者。當不同年齡的人願意一起相處，城市就會變得更溫暖、更有愛。",3,1
164,"道路拓寬","地下道的寬度通常只夠一台機車，有一定的危險","取消地下道","讓道路使用者更安全",1,0
177,"防蚊行動","學校附近有些地方會積水，常常看到蚊子很多，尤其夏天容易被叮。老師也提醒要小心登革熱，但我們覺得學校可以再多做一點防治的工作。","希望能在學校舉辦「防蚊小尖兵」活動，讓同學一起巡檢校園積水點，學會辨認孳生源。也可以製作防蚊香包、使用天然精油，兼顧環保又有創意。學校可以和家長會合作，在放學後或假日舉辦環境整理日，讓整個校園更乾淨安全。","不僅能減少蚊蟲叮咬，也能培養我們對公共衛生的重視。當學生懂得主動維護環境時，未來長大也會成為關心城市健康的公民。",10,4
166,"新創基地","新竹有許多產業，但很多都是重資本的高科技產業，較少新創資源都往台北跑","建立新創基地，吸引青交學生在地孵育創業想法","提升產業動能與競爭力",0,0
172,"智慧健康守護網——讓每位長輩都被「看見」","新竹市老年人口逐年增加，許多長者獨居或與家人兩地分居，平日活動範圍有限。當突發疾病或意外發生時，常因求助不及而錯過黃金救援時間。 另外，慢性病患者雖定期回診，但在日常生活中缺乏健康監測與醫療追蹤，導致健康狀況變化無法被即時掌握。","建立「智慧健康守護平台」，整合醫療院所、消防局與社區照護資源。為高齡者與慢性病患提供免費或補助型「穿戴式健康手環」，能監測心率、血氧、跌倒狀況並即時回傳資料。與在地診所及長照中心合作，設立「健康回報小站」，每月自動生成健康報告。平台結合AI分析，若偵測異常自動通知家屬與救護單位。","建立以「預防」為核心的健康照護網，減少急診與長照負擔。讓長輩在家中也能安心生活，家人不再擔心。結合科技與溫度，打造「零距離照護」的城市典範。",4,3
180,"《竹光共學基地──讓世代在日常中相遇的共好行動》","在新竹這座科技與傳統並存的城市裡，快速的都市節奏讓「世代之間的距離」悄悄擴大。許多長者退休後生活孤單、缺乏社會參與機會；而雙薪家庭的增加，也使孩子們多半交由安親班或螢幕陪伴，少了與不同年齡層交流的經驗。老年人有豐富的生活智慧與時間，卻缺少能分享的平台；孩子們充滿好奇與創造力，卻少了耐心傾聽他們的長者。這樣的社會結構，使兩個族群都被動地孤立在不同空間裡——長輩的故事無人聽、孩子的成長少了溫度。若沒有跨世代的交流，新竹的社區活力將逐漸喪失，城市的人情連結也會越來越淡薄。","「竹光共學基地」是一個讓老年人與孩童共同參與的日常共創空間。透過在社區閒置空間（如老屋、學校閒教室）打造共學場域，規劃如「老故事劇場」、「手作科學坊」、「世代共廚日」等活動。長者可成為生活導師，教孩子傳統技藝、料理、生活智慧；孩子則教長者使用手機、拍短影片、操作平板，達到知識與情感的雙向流動。空間中設有「回憶牆」與「未來信箱」，串聯世代對話與城市記憶。此基地將與社區大學、學校及企業志工合作，建立穩定課程機制與陪伴制度，使「共學」成為日常，而非一次性活動，讓新竹的科技城氣息中多一份人情與溫度。","「竹光共學基地」希望讓老年人與孩童不只是被照顧的對象，而是社區中彼此啟發的夥伴。目標是培養老幼互助的文化，讓長者感受到被需要與自我價值的延續，孩子也能在真實互動中學會共感與尊重。長遠來看，這樣的模式能促進新竹社區的凝聚力，減少長者孤獨與兒童的疏離感。同時，它也成為城市中可複製的「世代共學模組」，推廣到其他社區或縣市。當科技城市能兼容溫度與記憶，當老幼彼此成為學習的鏡子，新竹就不只是創新的城市，更是「共好的城市」。最終願景，是讓共學成為生活的習慣，讓關係成為城市的力量來源。",0,0
175,"公車尖峰時段智慧調度系統","公車於上下班及學校上下課的尖峰時段，常出現人潮過多、班次不足的情況，導致候車時間過長及車內擁擠，影響通勤效率與乘車體驗。特別是在特定站點如學校、工業區或轉運站，更容易出現供需不平衡的問題。","可建立一套「公車即時人潮偵測與智慧調度系統」，透過整合公車定位資料、電子票證刷卡紀錄、學校及企業上下課／班時間表，以及乘客於App回報的人潮資訊，進行即時分析。 當系統偵測到人潮激增時，可自動通知客運公司，並依據狀況派出加班車或臨時調整班次，確保乘客能順利搭乘。同時，也可將即時人潮資訊公開在交通App與電子站牌上，讓民眾掌握最新班次狀況，減少等待與擁擠情形。","希望透過智慧化的公車調度系統，改善尖峰時段公車班次不足的問題，讓民眾在上下班、上下課等高峰時段能夠更方便搭乘，縮短等車時間、降低擁擠度。最終達成提升大眾運輸使用率、減少私人車輛使用與交通壅塞的目標，打造更順暢、更永續的城市交通環境。",1,0
170,"社區共餐日","許多長者獨居，年輕家長忙碌，缺乏與鄰里互動的機會。 解決想法： 每週由社區活動中心舉辦「共餐日」，由志工或學校合作供餐與陪伴，促進跨世代交流。","每週由社區活動中心舉辦「共餐日」，由志工或學校合作供餐與陪伴，促進跨世代交流。","降低長者孤獨感、增進社區凝聚力，打造有愛互助的生活圈。",1,0
165,"增加新竹市圖書館藏書","平時要借閱新竹市圖書館書藉時，常發現圖書館藏書較少，別的縣市藏書比新竹市多蠻多的。","多給些預算購買不同種類書藉，方便市民借閱。","養成各年齡閱讀習慣，增廣見聞，便於市民知識取得。",0,0
163,"增加清交的Ubike站數","清交佔地大、山路又多，學生也不少，希望可以在校園內廣設站點。","多設置站點。附圖為清交的Ubike站點與台大的Ubike站點","可以幫助清交學生通勤，促進學生的通勤效率，進而提升學生的學習效率，進而提升國家的競爭力。",55,54
174,"巷弄藝起來——讓藝術融入日常生活","新竹許多老舊社區的牆面斑駁、巷弄雜亂，缺乏整體視覺規劃，使得城市形象顯得單調。許多居民希望改善環境，但苦於缺乏資源與設計協助，導致改善行動難以落實。","可以推動「巷弄藝起來」計畫，邀請在地藝術家與學校合作，讓學生與社區居民共同設計牆面彩繪與公共藝術裝置，結合地方故事與文化意象。改造完成後，可串聯成「新竹藝術步道」，搭配假日導覽與市集活動，讓巷弄不僅乾淨整齊，更成為城市文化的延伸與觀光亮點。","此計畫能以藝術的方式重新賦予社區生命力，喚起居民對環境的認同感。當藝術走入生活，城市將變得更美、更有靈魂，讓每條巷弄都能說出屬於新竹的故事。",53,53
173,"社區共好幫幫團——打造有溫度的新竹","都市生活節奏緊湊，鄰里之間的交流漸少，許多家庭在面對臨時狀況時，常感到無助。例如單親家長臨時加班無法接小孩、長輩外出看病沒有人陪伴、年輕人租屋在外遇突發狀況無人可依，這些情況都讓城市顯得冷漠而疏離。","可以由市府推動「社區共好幫幫團」計畫，整合志工、社區發展協會與居民力量，建立線上平台或App，讓居民能主動登錄可提供的協助項目，例如代購物、接送孩童、陪伴長者或簡單修繕。平台能即時媒合需求，並結合LINE官方帳號或社區據點操作。為了促進交流，每個季度也能舉辦「鄰里共好日」活動，鼓勵居民面對面互動、建立信任感。","透過社區共助的力量，重建人與人之間的連結，讓城市的每個角落都充滿溫暖。這不僅能減輕家庭壓力，也能增強居民的安全感與歸屬感，使「幸福友善」成為新竹最有溫度的城市標誌。",2,1
162,"Ubike、OLOO前30分鐘免費。","希望新竹（或新竹的學生）可以像台北一樣，Ubike前30分鐘不用錢，新竹山很多，尤其校園又無法騎車，許多人只能藉由Ubike通勤，希望可以降低大家的交通負擔。","補助Ubike或Oloo。","讓大家更願意使用此等交通方式，提高大家交通效率，以及提升大家使用低污染的交通方式達到綠能永續發展的目標。",18,15
167,"新竹城市交通不便","很多時候只能自己騎車，大眾運輸不便","建立更完善的大眾運輸或是共乘交通工具","讓新竹交通更爲便利，刺激在地觀光以及降低碳排放",1,0
195,"抽煙問題","新竹的孩童、學生族群很多 但在路上卻常常遇到有人抽煙的問題 不管是走路抽、騎摩托車抽、站著抽都會影響行人的感受 連上學期間，在學校內部施工時，都會聞到工人抽煙飄到教室裡 而二手煙、三手煙、煙蒂等遺留在空間的物質才是最大的傷害","應該幫忙抽煙的人戒菸 再來明令禁止抽煙或是建設吸菸室並限制抽煙的人只能在裡面抽煙","希望不要在路上再看到或聞到抽煙的人和味道以及地上的煙蒂 打造更適合、更健康的環境給大多數人 實質性的減少抽煙的人數 讓抽煙門檻增加",0,0
182,"跨世代學習市集","許多長輩退休後缺乏社交與學習機會，年輕人則難以理解老年人的生活經驗與智慧。兩代間缺少互動，導致代溝與孤獨感增加。","設立「跨世代學習市集」，邀請長輩分享傳統技能（如縫紉、園藝、烹飪），年輕人教授數位應用（如手機、拍照、防詐騙），每月舉辦交流日。","促進世代理解與互助，建立長輩參與感與青年的社區責任感，打造更具包容力的城市文化。",101,99
199,"增設友善寵物空間與狗狗散步區，讓毛孩與飼主更安心活動","飼養寵物的家庭在新竹逐年增加，但目前市區內的寵物友善公共空間仍有限。許多飼主只能在狹窄的人行道或車流量高的區域遛狗，容易造成安全疑慮；而缺乏能放繩奔跑的安全區域，也讓毛孩無法充分活動。部分民眾不熟悉寵物禮儀，也增加環境與鄰里之間的摩擦。","建議在主要公園及社區周邊設立「狗狗散步區」或「寵物友善活動區」，設置安全圍欄、洗腳區、飲水台及清潔袋補充站，讓飼主能安心放繩互動。市府也可逐步新增寵物友善路線示意圖，並與社區合作推廣寵物禮儀，例如便後清潔、牽繩規範等，營造更舒適的公共環境。","打造更多寵物友善空間，不僅能讓毛孩健康活動，也能強化飼主間的交流，形成更友善、更包容的社區氛圍。適當的規劃與引導也能減少鄰里糾紛，使新竹成為對動物與人都更友善、更幸福的城市。",1,1
183,"開放式科學教室","新竹市學童對科學興趣高，但學校資源有限，難以提供創客或實驗體驗。","與清交學生合作，建立「開放式科學教室」，設計簡易材料實驗課程（回收品、LED、馬達等），讓孩子動手做、玩中學。","培養孩子的好奇心與實作能力，激發新竹下一代創新力。",46,45
193,"不要在奇怪時間公休啦","新竹市的平均年齡約 41.25 歲，老化指數為全國第二低，0-14 歲幼少人口比例更居全國之冠，其中16 至 40 歲的青年人口約有 14.3 萬人，佔全市人口的 31\\% 綜合產業比例與特性來看，新竹市市民特性相較其他縣市，日常生活時間更為彈性，大學生青年族群、科技業排班輪休等性質也讓新竹市民休閒時間不只是大量集中於週末，更像是分散在週間。時常在平日難得有休閒時間時想去的咖啡廳、餐廳等在公休日，也因每間店都有特殊公休日，常為這件事苦惱。","由政府設立平台，串接google地圖，透過智慧整合，能夠快速搜尋、分類出當日、欲搜尋日期有營業＆未營業的店家 也方便各店家做資料整理，調整出能夠為該店帶來最大營收的營業時間","解決未在預料中的探店撲空，也為地方產業、地方市民提供快速尋找娛樂目的地的全方位平台，未來更期待開放民眾自由評論，更能夠作為遊客參考的最佳官方選擇。",0,0
187,"取消光復路內線禁行機車","機車在路上常會被路邊的違停、公車擋住造成塞車","取消內線禁行機車","解決塞車問題",0,0
198,"推動 AI 素養教育與開放實驗室，讓孩子從小掌握科技力","新竹是一個科技人才高度集中的城市，但目前許多學校的設備或資源仍有限，使學生對 AI、程式設計、資料科學等現代科技工具的接觸機會不多。教師在課程設計上也常受限於硬體、時間或資源，難以提供更多元的科技學習經驗。這使新竹的孩子無法充分在「科技首都」中獲得應有的學習優勢。","建議市府與學校合作推動「AI 素養基礎課程」，讓學生從小認識 AI 的概念、應用與倫理。同時打造兼具實作的「開放式實驗室 Open Lab」，讓不同學校的孩子能共享設備，例如 3D 列印、簡易機器人套件、AI 影像辨識訓練工具等。並邀請竹科工程師、年輕創客擔任短期講師，讓學生接觸真實世界的科技發展。","透過 AI 教育與開放實驗室的推動，孩子能從小建立科技思維，提升創造力與解決問題的能力。這不僅能縮小不同學校資源差距，也能打造新竹下一個世代的科技人才，使城市在教育與創新上更具競爭力，讓新竹真正成為「最懂科技的學習城市」。",1,1
188,"青年就業博覽會","近年來青年就業機會不多，大多被外縣市所吸引","多多舉辦就業博覽會，或是和其他外縣市合作舉辦","能大大提升台灣的經濟力",0,0
181,"尋找廁所","新竹以山聞名於爬山界，但在爬山的途中，其實廁所非常不好找 ，然後再發現到市區的廁所有時候也找不到","可以開發一個App來找廁所","感覺對新竹會很有幫助",0,0
